1 0.6 0 0.2 2.05834986983679 0.0457588277292873 2.06982945099177 0.0596286034289411 0.64228 0.0124146720308131 0.675884401213052 0.0100788245427196 0.582129821713576 0.0163763754410624 0.324115598786948 0.0100788245427196 0.417870178286424 0.0163763754410625 FALSE FALSE FALSE
2 0.6 0 0.2 2.06450882033078 0.0573441193093778 2.07916354875264 0.0645397741395932 0.645384 0.0112070560863435 0.678462142112198 0.0114139815080976 0.585182301886842 0.0139671668123223 0.321537857887802 0.0114139815080976 0.414817698113158 0.0139671668123223 FALSE FALSE FALSE
3 0.6 0 0.2 2.07729902840571 0.0519845497933104 2.07544290193507 0.064126339555472 0.646624 0.0130791399579948 0.680189436162852 0.0113156742985487 0.5853913307287 0.017973714844313 0.319810563837148 0.0113156742985487 0.4146086692713 0.017973714844313 TRUE FALSE FALSE
4 0.6 0 0.2 2.06064285380004 0.0493795248372994 2.09725946212007 0.0739669959222444 0.64648 0.0112966673792562 0.679788745619848 0.0107942860952486 0.585654765682643 0.0157315420935193 0.320211254380152 0.0107942860952486 0.414345234317357 0.0157315420935193 FALSE FALSE FALSE
5 0.6 0 0.2 2.04930829283924 0.0367961344257014 2.0504427929125 0.0406297239149334 0.644184 0.00914257499564649 0.67715497527371 0.00966848587054165 0.584485183161916 0.0117447671583761 0.32284502472629 0.00966848587054165 0.415514816838084 0.0117447671583761 TRUE FALSE FALSE
6 0.6 0 0.2 2.08262258957883 0.0620786686585407 2.09469184307523 0.0583518413308624 0.64344 0.012890243106588 0.677358187241338 0.0118492994854587 0.582314179293674 0.0157378369855665 0.322641812758662 0.0118492994854586 0.417685820706326 0.0157378369855665 FALSE FALSE FALSE
7 0.6 0 0.2 2.05598555887923 0.0357188302264124 2.07967387919201 0.0542971281734788 0.64452 0.0120716906142311 0.677715721339357 0.0116719046348996 0.584355318876323 0.014212538415127 0.322284278660643 0.0116719046348996 0.415644681123677 0.014212538415127 FALSE FALSE FALSE
8 0.6 0 0.2 2.06693713085238 0.0500111030790317 2.05524226404922 0.0481197460133945 0.643704 0.0123099588022985 0.677733523326625 0.0118971915184666 0.582236519887953 0.0141076176336649 0.322266476673375 0.0118971915184666 0.417763480112047 0.0141076176336649 FALSE FALSE FALSE
9 0.6 0 0.2 2.08812350339288 0.0583577664719131 2.06964992017064 0.0519996271445229 0.64284 0.0121070733247055 0.676144925584718 0.0113436394796633 0.582981548458338 0.0158887770559322 0.323855074415282 0.0113436394796633 0.417018451541662 0.0158887770559322 FALSE FALSE FALSE
10 0.6 0 0.2 2.0682531082077 0.0502699106468639 2.08658285316169 0.0645870720449672 0.644784 0.0110815780206869 0.677788273291576 0.0102971498873355 0.58497139177982 0.0152427381667095 0.322211726708424 0.0102971498873355 0.41502860822018 0.0152427381667095 TRUE FALSE FALSE
11 0.6 0 0.2 2.07834083169057 0.055794409349434 2.08780455633296 0.0772267570161509 0.568928 0.0123384754127163 0.609290486986332 0.0119445361195335 0.515709909902989 0.0145108624107065 0.390709513013668 0.0119445361195335 0.484290090097011 0.0145108624107065 FALSE FALSE FALSE
12 0.6 0 0.2 2.04021349525468 0.03128796249926 2.07139461483447 0.0626257147202225 0.568008 0.0129144096074967 0.608478260104836 0.0111481632871091 0.51495173300354 0.0167506569266631 0.391521739895164 0.0111481632871091 0.48504826699646 0.0167506569266631 FALSE FALSE FALSE
13 0.6 0 0.2 2.06980123050231 0.0690834322178043 2.07689443208103 0.0654637920310967 0.566408 0.0113518826991969 0.604928119110261 0.0117740424190927 0.516146714934434 0.014869036896268 0.395071880889739 0.0117740424190927 0.483853285065566 0.014869036896268 FALSE FALSE FALSE
14 0.6 0 0.2 2.03920427939922 0.0492653129058484 2.07150932990477 0.061525189911377 0.564968 0.0116949219749428 0.60574446866149 0.0119298448146219 0.512010452147579 0.0126670837299559 0.39425553133851 0.0119298448146219 0.487989547852421 0.0126670837299559 FALSE FALSE FALSE
15 0.6 0 0.2 2.07404110584739 0.0762335966730829 2.0739283783367 0.0677471562079603 0.567416 0.0109249641105281 0.607109938483185 0.0108361672287311 0.515424799582748 0.0145006543488585 0.392890061516815 0.0108361672287311 0.484575200417252 0.0145006543488585 FALSE FALSE FALSE
16 0.6 0 0.2 2.07311237901013 0.04478889888548 2.07347537402086 0.0651875756960203 0.567664 0.0119734018148732 0.607371970348872 0.0121432757034695 0.515628325371177 0.0165256303395496 0.392628029651128 0.0121432757034695 0.484371674628823 0.0165256303395496 FALSE FALSE FALSE
17 0.6 0 0.2 2.04887654283591 0.0436604938511796 2.09511149473853 0.0739268452631348 0.568408 0.0119050639199786 0.607732062815085 0.0108909838602974 0.516735933876326 0.0156127219126849 0.392267937184915 0.0108909838602974 0.483264066123674 0.0156127219126849 FALSE FALSE FALSE
18 0.6 0 0.2 2.08258573576305 0.0656593508814549 2.0782701991433 0.0714216477469157 0.570392 0.0124766531357327 0.609425083932715 0.0113138544083469 0.518668142060823 0.0152497491446473 0.390574916067285 0.0113138544083469 0.481331857939177 0.0152497491446473 FALSE FALSE FALSE
19 0.6 0 0.2 2.10708458895236 0.0685621618007137 2.07517802077476 0.0602545112401101 0.566064 0.0115302222220474 0.607218426998146 0.0119860562816122 0.512391051095896 0.0134974717858814 0.392781573001854 0.0119860562816122 0.487608948904104 0.0134974717858814 FALSE FALSE FALSE
