"ID" "Eo" "Fac" "Cost" "h_final" "h_f_sd" "h_50" "h_50_sd" "rho50" "rho50_sd" "qTT" "qTT_sd" "qT0" "qT0_sd" "q0T" "q0T_sd" "q00" "q00_sd" "equ_05" "equ_01" "equ_001"
34 0.6 0 0.2 2.11331182264631 0.138770643224489 2.08625213820128 0.106314020436427 0.399904 0.0109008323966005 0.439616354115634 0.0117872969396199 0.373523056813469 0.0135904036038798 0.560383645884366 0.0117872969396199 0.626476943186531 0.0135904036038798 FALSE FALSE FALSE
35 0.6 0 0.2 2.04621743708314 0.0512551631080046 2.06407147284504 0.0646520206418211 0.395976 0.0111158383050713 0.435129571206536 0.012175802450393 0.370368992478454 0.0130729754489042 0.564870428793464 0.012175802450393 0.629631007521546 0.0130729754489042 TRUE FALSE FALSE
36 0.6 0 0.2 2.05176776942677 0.0562160099042076 2.0614805947056 0.0684179534894291 0.395184 0.0128537036670052 0.434991890352472 0.011613418230231 0.369296280224161 0.0152424267482806 0.565008109647528 0.011613418230231 0.630703719775839 0.0152424267482807 FALSE FALSE FALSE
37 0.6 0 0.2 2.06097943528176 0.0572618311024401 2.04901716576166 0.043034665191391 0.388056 0.0127270908229778 0.427546915841331 0.0166087430788938 0.36296266577086 0.012577458375142 0.572453084158669 0.0166087430788938 0.63703733422914 0.012577458375142 TRUE TRUE FALSE
38 0.6 0 0.2 2.08181503328774 0.068407750975297 2.08705068994306 0.082116559696468 0.39584 0.0109189219771394 0.435389709788043 0.0127226093653168 0.369942687718121 0.0118359922822681 0.564610290211957 0.0127226093653168 0.630057312281879 0.0118359922822681 FALSE FALSE FALSE
39 0.6 0 0.2 2.05332772599187 0.0462226948216211 2.06846382549412 0.0851988256909573 0.395888 0.012128843005541 0.436700869940866 0.0126322467460211 0.369270659910715 0.0154296153449809 0.563299130059134 0.0126322467460211 0.630729340089285 0.0154296153449809 FALSE FALSE FALSE
40 0.6 0 0.2 2.05894763788241 0.0373641790842466 2.08805893362686 0.0967791621619749 0.396376 0.00996431510492337 0.436134987898381 0.00921562870875727 0.370346549702505 0.0120890261023926 0.563865012101619 0.00921562870875728 0.629653450297495 0.0120890261023926 FALSE FALSE FALSE
41 0.6 0 0.2 2.05824051359743 0.0876511472523773 2.09059943827601 0.133229246667304 0.318232 0.0112692002142738 0.356897208961105 0.0133771139562196 0.300221155152083 0.0122145102963011 0.643102791038895 0.0133771139562196 0.699778844847917 0.0122145102963011 FALSE FALSE FALSE
42 0.6 0 0.2 2.03641233645485 0.0358781964305891 2.07271141856215 0.0943934757721978 0.316336 0.0123162040269173 0.353745138158024 0.0129460714014848 0.299134758838574 0.0144103188547221 0.646254861841976 0.0129460714014848 0.700865241161426 0.0144103188547221 FALSE FALSE FALSE
43 0.6 0 0.2 2.07820755856815 0.0988629050979431 2.06205814588944 0.0620421299658784 0.316912 0.00963193328338139 0.351628529090544 0.00946548999095543 0.300869221600634 0.0111339506620324 0.648371470909456 0.00946548999095542 0.699130778399366 0.0111339506620324 TRUE FALSE FALSE
44 0.6 0 0.2 2.08884056375201 0.156455774889008 2.0968634163751 0.13351488373407 0.320952 0.0128793180197191 0.360985862690908 0.0134265155366287 0.302091428308219 0.0138754867410812 0.639014137309092 0.0134265155366287 0.697908571691782 0.0138754867410812 FALSE FALSE FALSE
45 0.6 0 0.2 2.06275591101443 0.0736112192252173 2.0657964352058 0.0656646345560772 0.315984 0.0116901381776369 0.350820878331909 0.0114706498405901 0.299977569329158 0.0133153602169775 0.649179121668091 0.0114706498405901 0.700022430670842 0.0133153602169775 FALSE FALSE FALSE
46 0.6 0 0.2 2.04519706675547 0.0587536677565465 2.04428518762555 0.044995438624644 0.315624 0.00919357717237909 0.350653153134408 0.0116369655744474 0.299506031635638 0.0105820743797696 0.649346846865592 0.0116369655744474 0.700493968364362 0.0105820743797696 FALSE FALSE FALSE
47 0.6 0 0.2 2.04616721132929 0.0451067576028078 2.08186214589824 0.106557669896553 0.317776 0.00987701020614259 0.355516872470112 0.010414091817927 0.300292071815521 0.0122056256596306 0.644483127529888 0.010414091817927 0.699707928184479 0.0122056256596306 TRUE FALSE FALSE
48 0.6 0 0.2 2.10340369684584 0.10792573608187 2.06279580707563 0.0651644448816315 0.31644 0.00905971121763485 0.353005082296782 0.0141074605647921 0.299524298989099 0.0103391080890632 0.646994917703218 0.0141074605647921 0.700475701010901 0.0103391080890632 FALSE FALSE FALSE
49 0.6 0 0.2 2.04224412553793 0.0396570184960099 2.05374670015989 0.0466713449973951 0.314152 0.011915043483953 0.348493199958487 0.0140128481126674 0.298473469113445 0.0132150145097744 0.651506800041513 0.0140128481126674 0.701526530886555 0.0132150145097744 FALSE FALSE FALSE
50 0.6 0 0.2 2.04673411707521 0.0534762992853273 2.05184384381911 0.0548875150962499 0.312424 0.0107317297995149 0.352571961739546 0.0148049081139926 0.294194879959391 0.0116053977761202 0.647428038260454 0.0148049081139926 0.705805120040609 0.0116053977761202 FALSE FALSE FALSE
51 0.6 0 0.2 2.06018644865127 0.0479544262791881 2.06618699092144 0.045215791301549 0.252024 0.00879235660638702 0.294711407389616 0.0115372406871759 0.237686228712561 0.00985526311266326 0.705288592610384 0.0115372406871759 0.762313771287439 0.00985526311266328 FALSE FALSE FALSE
52 0.6 0 0.2 2.08249087083608 0.0623353348020964 2.06264061516174 0.0525911176081378 0.250032 0.00928139328034804 0.28841606464393 0.0100364232562875 0.237307976625512 0.0106928601528004 0.71158393535607 0.0100364232562875 0.762692023374488 0.0106928601528004 FALSE FALSE FALSE
53 0.6 0 0.2 2.08349635501812 0.0638877688182621 2.06342234974041 0.0580450652139992 0.252304 0.0117907082060409 0.292726281094107 0.0118824468581445 0.238765667802398 0.0132641641091851 0.707273718905893 0.0118824468581445 0.761234332197602 0.0132641641091851 FALSE FALSE FALSE
54 0.6 0 0.2 2.07090223283545 0.0691749422461493 2.07435539091114 0.0663927944306295 0.25168 0.0118218062089013 0.292571318376244 0.010875613439973 0.238042228743276 0.0134644470905491 0.707428681623756 0.010875613439973 0.761957771256724 0.0134644470905491 FALSE FALSE FALSE
55 0.6 0 0.2 2.05381823768541 0.0598933634729012 2.05634937574926 0.0522420977701283 0.24992 0.0115843666646221 0.293566666153066 0.0115998215345508 0.235490920489713 0.0132382207669322 0.706433333846934 0.0115998215345508 0.764509079510287 0.0132382207669322 FALSE FALSE FALSE
56 0.6 0 0.2 2.11213761539901 0.114184389230947 2.05524597153098 0.0595447584542882 0.250008 0.0111840965807047 0.293630773172978 0.0141222345366785 0.23546909576115 0.0110439559599014 0.706369226827022 0.0141222345366785 0.76453090423885 0.0110439559599014 FALSE FALSE FALSE
57 0.6 0 0.2 2.05400807674258 0.0505610822150771 2.04375876259012 0.0422336361891288 0.2526 0.0100695540302114 0.294462954559778 0.0121399863463007 0.238535396542509 0.0117103370918053 0.705537045440222 0.0121399863463007 0.761464603457491 0.0117103370918054 FALSE FALSE FALSE
58 0.6 0 0.2 2.03212646707617 0.0269685710210236 2.04783915153487 0.0405377932274393 0.250536 0.00955964647967312 0.291853573794363 0.00988612242806353 0.236809576582548 0.0111192476120232 0.708146426205637 0.00988612242806353 0.763190423417452 0.0111192476120232 FALSE FALSE FALSE
59 0.6 0 0.2 2.04256985007096 0.0398394029061251 2.03956577117149 0.0363002077677493 0.251904 0.00865466631243469 0.290366440003484 0.0103019440901008 0.238998939761565 0.00969427872728357 0.709633559996516 0.0103019440901008 0.761001060238436 0.00969427872728357 FALSE FALSE FALSE
60 0.6 0 0.2 2.06905022588587 0.0544039024830946 2.06382744460339 0.0566382387444556 0.251088 0.0104520018588375 0.294036699103755 0.0132578883833517 0.236750626142299 0.0117446734259379 0.705963300896245 0.0132578883833517 0.763249373857701 0.0117446734259379 FALSE FALSE FALSE
61 0.6 0 0.2 2.04386849364485 0.0321908007128272 2.04219338346198 0.0424265673505108 0.193472 0.0101773465929715 0.249176518547719 0.0132929010913444 0.180177063923611 0.0110054308473945 0.750823481452281 0.0132929010913444 0.819822936076389 0.0110054308473945 FALSE FALSE FALSE
62 0.6 0 0.2 2.02131397100517 0.01949088604929 2.04197251617986 0.0404132129084207 0.196248 0.00970146717286218 0.250455797042564 0.0107747556234879 0.183094674581028 0.0106702304141271 0.749544202957436 0.0107747556234879 0.816905325418972 0.0106702304141271 FALSE FALSE FALSE
63 0.6 0 0.2 2.05444378648082 0.0506893661840752 2.04914482143694 0.0404087452838899 0.196024 0.0117967577697243 0.247387828741372 0.0134498396362502 0.183621345080687 0.0131009453249153 0.752612171258628 0.0134498396362502 0.816378654919313 0.0131009453249153 TRUE TRUE TRUE
64 0.6 0 0.2 2.05019934113988 0.0406468748052098 2.06630937742471 0.0628137776189333 0.196896 0.00872081628832381 0.24881750456675 0.013387859628272 0.184192274255853 0.00907847893156235 0.75118249543325 0.013387859628272 0.815807725744147 0.00907847893156235 FALSE FALSE FALSE
65 0.6 0 0.2 2.0699772358946 0.0579271801277979 2.05206640613446 0.0502002156713843 0.193976 0.00895755433094529 0.246564859906514 0.0109269721336626 0.181396063112215 0.0100815891118947 0.753435140093486 0.0109269721336626 0.818603936887785 0.0100815891118947 FALSE FALSE FALSE
66 0.6 0 0.2 2.04010395533563 0.0414452258987486 2.04268061534145 0.0381989531278559 0.196544 0.00940681819593791 0.250088576489385 0.0111269317899345 0.183511442474823 0.0102332407772783 0.749911423510615 0.0111269317899345 0.816488557525177 0.0102332407772783 FALSE FALSE FALSE
67 0.6 0 0.2 2.04805408149414 0.0361032943201437 2.04447104612848 0.0392561172047039 0.195984 0.0102069876025381 0.24851438440278 0.0109123885123334 0.183297241530029 0.0116754758340833 0.751485615597219 0.0109123885123334 0.816702758469971 0.0116754758340833 TRUE FALSE FALSE
68 0.6 0 0.2 2.10350124277653 0.0673914289984782 2.05885642052394 0.0601639025645812 0.197264 0.011312657891558 0.251353398880312 0.01127709762627 0.184071634756486 0.0122685606652015 0.748646601119688 0.01127709762627 0.815928365243514 0.0122685606652015 TRUE TRUE FALSE
69 0.6 0 0.2 2.04236501484185 0.0565580338473353 2.04369763494867 0.0469399114529981 0.194672 0.00871440374627325 0.250072990107084 0.0117220191494097 0.181340928147196 0.00963106680720288 0.749927009892916 0.0117220191494097 0.818659071852804 0.00963106680720288 FALSE FALSE FALSE
70 0.6 0 0.2 2.03711657604696 0.0288326165184149 2.05027055933478 0.0420165829534871 0.195224 0.00901098105601364 0.249549591316092 0.0130428075241987 0.182089279426484 0.00962781484606808 0.750450408683908 0.0130428075241987 0.817910720573516 0.00962781484606808 FALSE FALSE FALSE
71 0.6 0 0.2 2.02874407207818 0.0387312907877325 2.04259560107958 0.0323521171267679 0.144056 0.00933197618898788 0.209380192923102 0.0133372011657488 0.133117697832643 0.00956278429563833 0.790619807076898 0.0133372011657488 0.866882302167357 0.00956278429563834 FALSE FALSE FALSE
72 0.6 0 0.2 2.0648091628073 0.0462485128105379 2.06447190216359 0.0489875680179288 0.145576 0.0104733395254965 0.209315237954189 0.0112072958072083 0.134823208717442 0.0110788603279818 0.790684762045811 0.0112072958072083 0.865176791282558 0.0110788603279818 FALSE FALSE FALSE
73 0.6 0 0.2 2.05156983933453 0.0481910854315494 2.04273109656208 0.0418545865361882 0.144192 0.00930402239104471 0.206174150960573 0.01045727313672 0.133835711045379 0.00999171764245506 0.793825849039427 0.01045727313672 0.866164288954621 0.00999171764245507 FALSE FALSE FALSE
74 0.6 0 0.2 2.06565057842391 0.070893122117845 2.06575160566645 0.0483671576676255 0.143192 0.00958723300721819 0.207660107639885 0.0110985857210708 0.132530054277901 0.010477952747015 0.792339892360115 0.0110985857210708 0.867469945722099 0.010477952747015 FALSE FALSE FALSE
75 0.6 0 0.2 2.05278398393096 0.0402867411097813 2.06014644951236 0.0467514493744775 0.14356 0.00783597147644068 0.208646490272622 0.0122254990922417 0.132710938344908 0.00844724064141461 0.791353509727378 0.0122254990922417 0.867289061655092 0.00844724064141461 TRUE FALSE FALSE
76 0.6 0 0.2 2.05584553167933 0.0531845968431099 2.03777387535618 0.0324123904337729 0.143008 0.00973048732970088 0.207565221285888 0.0152235827360133 0.132296941208646 0.0100904526037737 0.792434778714112 0.0152235827360133 0.867703058791354 0.0100904526037737 FALSE FALSE FALSE
77 0.6 0 0.2 2.05707848322216 0.0748195560379717 2.04299712234065 0.0427089964002151 0.144504 0.00798725924232347 0.207892519055094 0.0137050726858331 0.133790668927341 0.00756824445235167 0.792107480944906 0.0137050726858331 0.866209331072659 0.00756824445235168 FALSE FALSE FALSE
78 0.6 0 0.2 2.06335739997475 0.0642316101896229 2.04270389832136 0.035015892947942 0.142808 0.00988670184992891 0.20711509529003 0.011541710173504 0.132212201111755 0.0108305839807512 0.79288490470997 0.011541710173504 0.867787798888245 0.0108305839807512 TRUE FALSE FALSE
79 0.6 0 0.2 2.02077771169897 0.0293832628964472 2.04500388986861 0.0402911336759696 0.143224 0.00849697569246655 0.205027483924059 0.0134058461152292 0.132960780396456 0.00910958553260116 0.794972516075941 0.0134058461152292 0.867039219603544 0.00910958553260116 FALSE FALSE FALSE
80 0.6 0 0.2 2.07061999645228 0.0355513507758929 2.04773452671437 0.0392809698048218 0.142176 0.00939584276286538 0.205781299262801 0.0122350953005493 0.131722595591008 0.0100672511214173 0.794218700737199 0.0122350953005493 0.868277404408992 0.0100672511214173 FALSE FALSE FALSE
81 0.6 0 0.2 2.06420876471165 0.0284116251947338 2.03564360017921 0.0294942554072553 0.113456 0.00975177974337327 0.196741913825266 0.0115635771353608 0.102887119471138 0.00994092948727718 0.803258086174734 0.0115635771353608 0.897112880528862 0.00994092948727718 FALSE FALSE FALSE
82 0.6 0 0.2 2.06731511914553 0.0224063524145922 2.06567002521694 0.0406774289533173 0.110144 0.0105427440954063 0.194528441355723 0.0150624413294033 0.0997604938264998 0.0102561106347664 0.805471558644277 0.0150624413294033 0.9002395061735 0.0102561106347664 FALSE FALSE FALSE
83 0.6 0 0.2 2.044633346522 0.0405752594047606 2.03845419363259 0.0337239382035375 0.1152 0.00999722410451613 0.198472580485536 0.0139959475140186 0.104404296713657 0.00963255785367163 0.801527419514464 0.0139959475140186 0.895595703286344 0.00963255785367163 FALSE FALSE FALSE
84 0.6 0 0.2 2.02249039723106 0.0250277883632843 2.06050100034782 0.0328486024021224 0.113048 0.0102586596570499 0.193738271296993 0.0120323395082843 0.102839188431005 0.010193163435288 0.806261728703007 0.0120323395082843 0.897160811568995 0.010193163435288 FALSE FALSE FALSE
85 0.6 0 0.2 2.05151714594101 0.0384348866475534 2.08781893700492 0.0448275354379058 0.108744 0.0109159340565309 0.192726758136734 0.0132595663734053 0.0985724779993737 0.0106997733433898 0.807273241863266 0.0132595663734053 0.901427522000626 0.0106997733433898 FALSE FALSE FALSE
86 0.6 0 0.2 2.04113717631226 0.0366055896488778 2.05941568712783 0.0381792219948446 0.110424 0.00889132941553231 0.19238545051985 0.0142889924768422 0.100324372704547 0.00913965645523453 0.80761454948015 0.0142889924768422 0.899675627295453 0.00913965645523453 FALSE FALSE FALSE
87 0.6 0 0.2 2.10066969179835 0.0565890749719216 2.07738823716928 0.0343796372861265 0.110864 0.0109780813163209 0.192205603551513 0.0136771895265408 0.10082203374611 0.010959112127843 0.807794396448487 0.0136771895265408 0.89917796625389 0.010959112127843 FALSE FALSE FALSE
88 0.6 0 0.2 2.03316200852845 0.0357376392134614 2.04815395772736 0.0290497664057209 0.111 0.00886515766403301 0.195438182409517 0.0137781503929873 0.100481378499401 0.00842270745183387 0.804561817590484 0.0137781503929873 0.899518621500599 0.00842270745183388 FALSE FALSE FALSE
89 0.6 0 0.2 2.10555146908544 0.0608775715581742 2.07945084915037 0.0393845055608842 0.109016 0.00960415216328387 0.199032961220141 0.0140814432233503 0.0980819491946598 0.00965845545216492 0.800967038779859 0.0140814432233503 0.90191805080534 0.00965845545216493 FALSE FALSE FALSE
90 0.6 0 0.2 2.04667675439923 0.027302285900615 2.07426343394601 0.0334731702589136 0.109224 0.00896702712777228 0.193849696950031 0.0124070364330443 0.0988831930483529 0.00862250256130743 0.806150303049969 0.0124070364330443 0.901116806951647 0.00862250256130743 FALSE FALSE FALSE
91 0.703518017590088 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
92 0.700115500577503 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
93 0.6 0 0.2 2.04262826787075 0.0265144074765125 2.04819133393159 0.0308268117675727 0.08016 0.010457923468132 0.183955611592343 0.0153656841939709 0.0711913853305545 0.00991150459620365 0.816044388407657 0.0153656841939709 0.928808614669446 0.00991150459620365 FALSE FALSE FALSE
94 0.67280286401432 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
95 0.6 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
96 0.6 0 0.2 2.07429304325617 0.0342896051452267 2.05633623250829 0.0304619011710361 0.077072 0.00955377989091656 0.186122923131076 0.0155669249978733 0.0679883138996005 0.00866120064475858 0.813877076868924 0.0155669249978733 0.9320116861004 0.00866120064475857 FALSE FALSE FALSE
97 0.6 0 0.2 2.18117554092651 0.0190292645826855 2.08742732846138 0.0406650900763562 0.07764 0.0113359820834332 0.179208460215237 0.018712812051188 0.0691444311250821 0.0105443341668201 0.820791539784763 0.018712812051188 0.930855568874918 0.0105443341668201 FALSE FALSE FALSE
98 0.699247996239981 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
99 0.6 0 0.2 2.0222335020354 0.0229997780859928 2.05941644626033 0.039810249510402 0.080608 0.0115041046800608 0.185965716693791 0.0191029682655678 0.0714245790608564 0.0106843362088548 0.81403428330621 0.0191029682655678 0.928575420939144 0.0106843362088548 FALSE FALSE FALSE
100 0.682867914339572 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
101 0.712493062465312 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
102 0.754258271291356 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
103 0.773793368966845 0 0.2 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 TRUE TRUE TRUE
